video_id,username,views
a557646518,folkysama,0
a479443855,folkysama,12
a555556359,folkysama,0
a481262370,folkysama,2
a296347634,skyjeff,0
a295223713,skyjeff,0
a303594558,skyjeff,1
a297929168,skyjeff,0
a304800932,skyjeff,0
a308951636,skyjeff,0
a294160365,skyjeff,0
c4796855,xenogard,1
a553456901,xenogard,2
a526923521,xenogard,12
c4243393,xenogard,5
a294329214,allen1023,0
a294637426,allen1023,0
c4639250,buttercocoa,0
a508732716,buttercocoa,0
c4042643,buttercocoa,8
a540155681,buttercocoa,0
c3951092,buttercocoa,2
a518308285,buttercocoa,4
a515981041,buttercocoa,1
c3987427,buttercocoa,13
c3839848,buttercocoa,8
a514201025,buttercocoa,0
a546400353,buttercocoa,1
c4034429,buttercocoa,8
c3970407,buttercocoa,4
c4126540,buttercocoa,8
c3911724,buttercocoa,3
a540464412,buttercocoa,0
c4499575,buttercocoa,3
a522400612,buttercocoa,3
a512244771,buttercocoa,0
a512317977,buttercocoa,0
a512202467,buttercocoa,0
c3911717,buttercocoa,1
a518655785,buttercocoa,4
a515069493,buttercocoa,1
c3913664,buttercocoa,19
c4505519,buttercocoa,1
a322398875,apparitiongsx,21
a555748378,henriqueafonso,0
a507345736,tiignon,2
a497063203,tiignon,3
c3808562,tiignon,25
c3591651,tiignon,26
c4132372,themodnationgaming,1
a523020281,themodnationgaming,2
c4132373,themodnationgaming,5
c4132371,themodnationgaming,0
a556139774,okok2124,1
a556132742,okok2124,0
a556125529,okok2124,0
a556134611,okok2124,0
a556132011,okok2124,0
a284435691,dahliaqq,0
a282398643,dahliaqq,0
a557021744,reeedy_tv,3
a555923475,reeedy_tv,1
a556266622,reeedy_tv,0
a556614166,reeedy_tv,0
a556237487,reeedy_tv,0
a555553362,reeedy_tv,1
a556705499,reeedy_tv,0
a556563097,reeedy_tv,0
a360896777,rusbat_evgenich,66
a271594808,man_of_the_dark,0
a278878389,man_of_the_dark,0
a281024579,man_of_the_dark,0
a283925960,man_of_the_dark,0
a274284066,man_of_the_dark,0
a273747253,man_of_the_dark,0
a270691048,man_of_the_dark,0
a293182340,man_of_the_dark,0
a276189005,man_of_the_dark,0
a536792577,agerarg,7
a531911408,agerarg,3
c4429346,agerarg,14
c4429345,agerarg,4
a533163486,agerarg,9
c4322689,agerarg,106
c4352357,agerarg,81
c4429344,agerarg,4
c4391559,agerarg,25
a535024960,agerarg,8
a557569644,willbeuze,1
c4214852,willbeuze,6
a557738764,willbeuze,0
a389977304,willbeuze,0
a526908030,willbeuze,3
a542897000,willbeuze,3
c2146654,willbeuze,10
a557728720,willbeuze,0
c4562090,willbeuze,5
a557584614,willbeuze,1
a557722979,willbeuze,0
a557715679,willbeuze,0
a546836502,sloa_channel,29
a544677478,sloa_channel,25
a544393120,sloa_channel,5
c2379860,jcubetv,13
a433551737,jcubetv,0
a412638069,jcubetv,7
c3962760,jcubetv,23
c4731692,jcubetv,11
a550623284,jcubetv,5
a514750964,jcubetv,2
c2609330,jcubetv,35
a415729601,jcubetv,5
c3053988,jcubetv,7
c2413271,jcubetv,36
a545249671,jcubetv,0
c4612113,jcubetv,12
a557528716,snorlax1337,0
a556754445,snorlax1337,0
a557453065,snorlax1337,0
a557434481,snorlax1337,0
a557435591,snorlax1337,0
a557759381,snorlax1337,0
a556744066,snorlax1337,0
a557728589,snorlax1337,0
a557689817,snorlax1337,0
a557485245,snorlax1337,0
c3908672,forbiddencupcake,1
a508979724,forbiddencupcake,3
a518736759,forbiddencupcake,8
a510771907,forbiddencupcake,5
a545717938,forbiddencupcake,2
c3908669,forbiddencupcake,3
c4510036,forbiddencupcake,0
c4183604,forbiddencupcake,1
a510253714,forbiddencupcake,11
c4046003,forbiddencupcake,4
a508794004,forbiddencupcake,6
a530894518,forbiddencupcake,2
a527490144,forbiddencupcake,2
a525263812,forbiddencupcake,2
c3880049,forbiddencupcake,10
c4300242,forbiddencupcake,1
a299894821,forbiddencupcake,3
c3908681,forbiddencupcake,1
a530075742,forbiddencupcake,3
a540644108,forbiddencupcake,1
c4231549,forbiddencupcake,1
c4629537,forbiddencupcake,1
a525584082,forbiddencupcake,2
c4177298,forbiddencupcake,1
a508974247,forbiddencupcake,12
